image_name,image_id,bbox,object,score
./aesop/data/images/5171/panel_0.jpg,5171_0,"[172.26687622070312, 230.80555725097656, 255.06341552734375, 383.4848937988281]",pants,0.75
./aesop/data/images/5171/panel_0.jpg,5171_0,"[567.9271240234375, 36.57074737548828, 700.0, 193.69349670410156]",leaf,0.7
./aesop/data/images/5171/panel_0.jpg,5171_0,"[201.480712890625, 98.75404357910156, 245.80831909179688, 129.24266052246094]",hair,0.6
./aesop/data/images/5171/panel_0.jpg,5171_0,"[198.7887420654297, 91.03919982910156, 248.64576721191406, 147.7877197265625]",head,0.53
./aesop/data/images/5171/panel_0.jpg,5171_0,"[139.04922485351562, 87.82575225830078, 305.7279968261719, 379.3392639160156]",boy,0.38
./aesop/data/images/5171/panel_0.jpg,5171_0,"[2.723870038986206, 4.434692859649658, 157.86166381835938, 170.40643310546875]",leaf,0.37
./aesop/data/images/5171/panel_0.jpg,5171_0,"[0.0, 43.418331146240234, 454.0589599609375, 306.09307861328125]",sky,0.37
./aesop/data/images/5171/panel_0.jpg,5171_0,"[124.13404083251953, 126.96605682373047, 344.5809631347656, 400.0]",girl,0.35
./aesop/data/images/5171/panel_1.jpg,5171_1,"[0.0, 0.44898489117622375, 487.18255615234375, 195.96463012695312]",sky,0.86
./aesop/data/images/5171/panel_1.jpg,5171_1,"[172.2796630859375, 230.99786376953125, 255.0150909423828, 383.5177001953125]",pants,0.75
./aesop/data/images/5171/panel_1.jpg,5171_1,"[591.5971069335938, 104.56441497802734, 645.3880615234375, 159.70068359375]",head,0.6
./aesop/data/images/5171/panel_1.jpg,5171_1,"[446.94384765625, 128.02963256835938, 594.0966796875, 327.4267272949219]",girl,0.58
./aesop/data/images/5171/panel_1.jpg,5171_1,"[201.2299041748047, 98.66389465332031, 245.72067260742188, 128.71241760253906]",hair,0.52
./aesop/data/images/5171/panel_1.jpg,5171_1,"[554.3212280273438, 129.8293914794922, 693.470458984375, 323.7117919921875]",girl,0.51
./aesop/data/images/5171/panel_1.jpg,5171_1,"[253.71070861816406, 1.793031930923462, 628.724609375, 205.62620544433594]",sky,0.46
./aesop/data/images/5171/panel_1.jpg,5171_1,"[497.1396789550781, 110.70012664794922, 539.056640625, 138.11331176757812]",cap,0.42
./aesop/data/images/5171/panel_1.jpg,5171_1,"[138.8400421142578, 87.25440979003906, 306.08050537109375, 379.8524475097656]",boy,0.37
./aesop/data/images/5171/panel_1.jpg,5171_1,"[2.7244069576263428, 4.433163166046143, 157.8605194091797, 170.4141387939453]",leaf,0.37
./aesop/data/images/5171/panel_2.jpg,5171_2,"[0.0, 2.081162691116333, 430.5174560546875, 244.40374755859375]",sky,0.76
./aesop/data/images/5171/panel_2.jpg,5171_2,"[76.02251434326172, 92.35896301269531, 119.0619125366211, 119.18500518798828]",hair,0.76
./aesop/data/images/5171/panel_2.jpg,5171_2,"[46.31551742553711, 217.99749755859375, 128.80409240722656, 378.12371826171875]",pants,0.71
./aesop/data/images/5171/panel_2.jpg,5171_2,"[489.345703125, 140.60935974121094, 626.6480102539062, 355.34271240234375]",girl,0.61
./aesop/data/images/5171/panel_2.jpg,5171_2,"[253.97021484375, 1.997315526008606, 627.6791381835938, 203.08985900878906]",sky,0.57
./aesop/data/images/5171/panel_2.jpg,5171_2,"[634.6078491210938, 107.20404815673828, 688.4616088867188, 167.36151123046875]",head,0.53
./aesop/data/images/5171/panel_2.jpg,5171_2,"[225.54039001464844, 246.1551513671875, 304.0485534667969, 382.1531982421875]",pants,0.51
./aesop/data/images/5171/panel_2.jpg,5171_2,"[230.58270263671875, 134.8081817626953, 317.2227478027344, 316.5688171386719]",woman,0.49
./aesop/data/images/5171/panel_2.jpg,5171_2,"[542.91455078125, 112.38443756103516, 593.3192138671875, 164.4492645263672]",head,0.48
./aesop/data/images/5171/panel_2.jpg,5171_2,"[221.95761108398438, 188.34312438964844, 309.5621643066406, 382.6601867675781]",woman,0.44
./aesop/data/images/0631/panel_0.jpg,0631_0,"[350.43231201171875, 205.98779296875, 424.99517822265625, 271.8884582519531]",triangle,0.9
./aesop/data/images/0631/panel_0.jpg,0631_0,"[0.0, 2.4083096981048584, 416.73974609375, 182.1429443359375]",sky,0.67
./aesop/data/images/0631/panel_0.jpg,0631_0,"[192.4918975830078, 1.8955742120742798, 689.7423095703125, 177.76705932617188]",sky,0.63
./aesop/data/images/0631/panel_0.jpg,0631_0,"[59.91521453857422, 42.68435287475586, 169.714111328125, 159.31434631347656]",kite,0.58
./aesop/data/images/0631/panel_0.jpg,0631_0,"[174.29867553710938, 280.5062255859375, 229.098388671875, 352.2394104003906]",dog,0.54
./aesop/data/images/0631/panel_0.jpg,0631_0,"[14.558117866516113, 144.3834991455078, 133.7567138671875, 284.9726257324219]",girl,0.45
./aesop/data/images/0631/panel_0.jpg,0631_0,"[184.0355987548828, 285.9636535644531, 221.87384033203125, 334.68035888671875]",dog,0.41
./aesop/data/images/0631/panel_0.jpg,0631_0,"[346.8631286621094, 1.3366659879684448, 700.0, 127.00508117675781]",sky,0.39
./aesop/data/images/0631/panel_0.jpg,0631_0,"[38.3072509765625, 144.0950469970703, 91.158203125, 197.93606567382812]",head,0.37
./aesop/data/images/0631/panel_0.jpg,0631_0,"[500.6047668457031, 270.6893615722656, 520.1353759765625, 291.9242248535156]",head,0.37
./aesop/data/images/0631/panel_1.jpg,0631_1,"[350.9029541015625, 205.8576202392578, 425.04327392578125, 271.56146240234375]",triangle,0.81
./aesop/data/images/0631/panel_1.jpg,0631_1,"[0.0, 2.449608564376831, 416.8297424316406, 181.97396850585938]",sky,0.68
./aesop/data/images/0631/panel_1.jpg,0631_1,"[192.5023193359375, 1.8986259698867798, 689.753662109375, 177.74615478515625]",sky,0.63
./aesop/data/images/0631/panel_1.jpg,0631_1,"[59.87015914916992, 42.698387145996094, 169.7484893798828, 159.36676025390625]",kite,0.58
./aesop/data/images/0631/panel_1.jpg,0631_1,"[29.903215408325195, 152.1221923828125, 103.81366729736328, 309.2326965332031]",girl,0.53
./aesop/data/images/0631/panel_1.jpg,0631_1,"[41.7594108581543, 244.83522033691406, 103.2693862915039, 318.3613586425781]",pants,0.47
./aesop/data/images/0631/panel_1.jpg,0631_1,"[38.51701354980469, 145.28152465820312, 94.15137481689453, 198.23133850097656]",hair,0.42
./aesop/data/images/0631/panel_1.jpg,0631_1,"[346.8623046875, 1.3368983268737793, 700.0, 127.0049057006836]",sky,0.39
./aesop/data/images/0631/panel_1.jpg,0631_1,"[608.7030639648438, 133.68695068359375, 697.3176879882812, 344.3916320800781]",tree,0.35
./aesop/data/images/0631/panel_1.jpg,0631_1,"[326.78387451171875, 288.44378662109375, 398.179931640625, 345.83343505859375]",dog,0.33
./aesop/data/images/0631/panel_2.jpg,0631_2,"[350.3744812011719, 205.81871032714844, 425.0653076171875, 272.29180908203125]",triangle,0.87
./aesop/data/images/0631/panel_2.jpg,0631_2,"[0.0, 2.4720840454101562, 416.8893127441406, 181.55117797851562]",sky,0.67
./aesop/data/images/0631/panel_2.jpg,0631_2,"[192.52621459960938, 1.9172248840332031, 689.7289428710938, 177.72726440429688]",sky,0.63
./aesop/data/images/0631/panel_2.jpg,0631_2,"[22.589704513549805, 242.96165466308594, 83.32379150390625, 320.22088623046875]",pants,0.6
./aesop/data/images/0631/panel_2.jpg,0631_2,"[59.620262145996094, 42.52642059326172, 169.86195373535156, 159.6637420654297]",kite,0.56
./aesop/data/images/0631/panel_2.jpg,0631_2,"[24.81114387512207, 152.35079956054688, 97.42289733886719, 307.3860168457031]",girl,0.52
./aesop/data/images/0631/panel_2.jpg,0631_2,"[232.9002227783203, 44.31827926635742, 547.5555419921875, 282.8863525390625]",plane,0.46
./aesop/data/images/0631/panel_2.jpg,0631_2,"[37.520118713378906, 151.270751953125, 80.31415557861328, 192.02545166015625]",head,0.44
./aesop/data/images/0631/panel_2.jpg,0631_2,"[2.662118911743164, 178.4249725341797, 115.36190795898438, 332.48687744140625]",girl,0.4
./aesop/data/images/0631/panel_2.jpg,0631_2,"[28.181833267211914, 148.83595275878906, 92.0923080444336, 221.54237365722656]",hair,0.39
./aesop/data/images/4739/panel_0.jpg,4739_0,"[320.4368896484375, 31.648941040039062, 413.4167785644531, 218.9044647216797]",girl,0.83
./aesop/data/images/4739/panel_0.jpg,4739_0,"[330.9211120605469, 43.849998474121094, 380.68658447265625, 138.9613494873047]",hair,0.8
./aesop/data/images/4739/panel_0.jpg,4739_0,"[300.9558410644531, 59.67570114135742, 444.4977111816406, 253.0205078125]",girl,0.75
./aesop/data/images/4739/panel_0.jpg,4739_0,"[142.4193878173828, 85.65479278564453, 201.01535034179688, 148.69740295410156]",head,0.58
./aesop/data/images/4739/panel_0.jpg,4739_0,"[368.0635681152344, 1.6599000692367554, 698.3087158203125, 166.2484130859375]",sky,0.56
./aesop/data/images/4739/panel_0.jpg,4739_0,"[125.36775970458984, 214.43099975585938, 203.63510131835938, 364.3648681640625]",pants,0.52
./aesop/data/images/4739/panel_0.jpg,4739_0,"[501.5686340332031, 0.0, 686.2481689453125, 89.45822143554688]",kite,0.44
./aesop/data/images/4739/panel_0.jpg,4739_0,"[333.764892578125, 41.4355354309082, 696.8276977539062, 307.3174743652344]",picture,0.41
./aesop/data/images/4739/panel_0.jpg,4739_0,"[4.229015350341797, 3.359456777572632, 183.100341796875, 209.309326171875]",kite,0.36
./aesop/data/images/4739/panel_0.jpg,4739_0,"[217.2376251220703, 20.000612258911133, 442.5104064941406, 274.3316650390625]",girl,0.33
./aesop/data/images/4739/panel_1.jpg,4739_1,"[470.8871154785156, 85.8699722290039, 519.5372924804688, 140.4381866455078]",head,0.7
./aesop/data/images/4739/panel_1.jpg,4739_1,"[452.9915466308594, 208.5048828125, 533.6998291015625, 355.538818359375]",pants,0.59
./aesop/data/images/4739/panel_1.jpg,4739_1,"[444.2303771972656, 94.73344421386719, 532.0226440429688, 280.3559265136719]",girl,0.51
./aesop/data/images/4739/panel_1.jpg,4739_1,"[429.87445068359375, 2.976104736328125, 700.0, 207.0379180908203]",sky,0.48
./aesop/data/images/4739/panel_1.jpg,4739_1,"[425.3922119140625, 120.52184295654297, 555.4801635742188, 327.80853271484375]",girl,0.38
./aesop/data/images/4739/panel_1.jpg,4739_1,"[471.48663330078125, 88.9400634765625, 516.6641235351562, 117.92939758300781]",hair,0.36
./aesop/data/images/4739/panel_1.jpg,4739_1,"[500.60955810546875, 0.0, 685.6915893554688, 88.5638427734375]",kite,0.35
./aesop/data/images/4739/panel_1.jpg,4739_1,"[254.2327423095703, 41.2080078125, 360.1697692871094, 242.9125213623047]",girl,0.35
./aesop/data/images/4739/panel_1.jpg,4739_1,"[243.76205444335938, 115.65029907226562, 364.6713562011719, 247.8749237060547]",pants,0.33
./aesop/data/images/4739/panel_1.jpg,4739_1,"[1.6421730518341064, 8.912943840026855, 165.9547119140625, 291.9239501953125]",kite,0.32
./aesop/data/images/4739/panel_2.jpg,4739_2,"[402.2775573730469, 192.57569885253906, 485.3919372558594, 347.4109802246094]",pants,0.71
./aesop/data/images/4739/panel_2.jpg,4739_2,"[260.4853515625, 140.92642211914062, 324.9609069824219, 214.9470672607422]",shirt,0.68
./aesop/data/images/4739/panel_2.jpg,4739_2,"[407.73394775390625, 91.22663879394531, 458.9884948730469, 139.7391357421875]",head,0.67
./aesop/data/images/4739/panel_2.jpg,4739_2,"[428.54815673828125, 3.045013666152954, 700.0, 205.68560791015625]",sky,0.65
./aesop/data/images/4739/panel_2.jpg,4739_2,"[252.5721893310547, 86.34378814697266, 349.27044677734375, 266.74163818359375]",girl,0.57
./aesop/data/images/4739/panel_2.jpg,4739_2,"[404.61334228515625, 87.05599212646484, 491.600830078125, 280.75054931640625]",girl,0.5
./aesop/data/images/4739/panel_2.jpg,4739_2,"[273.0149841308594, 90.09375, 323.96221923828125, 138.4157257080078]",head,0.5
./aesop/data/images/4739/panel_2.jpg,4739_2,"[144.84271240234375, 1.167421579360962, 628.1547241210938, 170.36595153808594]",sky,0.46
./aesop/data/images/4739/panel_2.jpg,4739_2,"[222.39825439453125, 100.33503723144531, 369.3553466796875, 317.301513671875]",girl,0.46
./aesop/data/images/4739/panel_2.jpg,4739_2,"[501.17388916015625, 0.0, 686.349609375, 89.26946258544922]",kite,0.42
./aesop/data/images/1409/panel_0.jpg,1409_0,"[276.5520324707031, 192.4852752685547, 321.60205078125, 222.73179626464844]",hair,0.75
./aesop/data/images/1409/panel_0.jpg,1409_0,"[13.27874755859375, 2.3052306175231934, 520.563720703125, 163.5102081298828]",sky,0.74
./aesop/data/images/1409/panel_0.jpg,1409_0,"[394.8285217285156, 3.1409878730773926, 700.0, 201.5010528564453]",sky,0.73
./aesop/data/images/1409/panel_0.jpg,1409_0,"[0.0, 4.910334587097168, 271.8044128417969, 266.1339416503906]",sky,0.71
./aesop/data/images/1409/panel_0.jpg,1409_0,"[280.93682861328125, 288.2588195800781, 347.6180114746094, 348.7489013671875]",pants,0.63
./aesop/data/images/1409/panel_0.jpg,1409_0,"[163.9986114501953, 179.99237060546875, 252.58851623535156, 329.791748046875]",tower,0.58
./aesop/data/images/1409/panel_0.jpg,1409_0,"[582.0281982421875, 26.348941802978516, 671.5363159179688, 150.30064392089844]",kite,0.53
./aesop/data/images/1409/panel_0.jpg,1409_0,"[264.793212890625, 233.2818145751953, 330.7259826660156, 298.3517150878906]",shirt,0.52
./aesop/data/images/1409/panel_0.jpg,1409_0,"[156.76638793945312, 3.845992088317871, 665.769287109375, 203.1728515625]",sky,0.48
./aesop/data/images/1409/panel_0.jpg,1409_0,"[336.02789306640625, 328.5989685058594, 362.21484375, 353.81793212890625]",glove,0.46
./aesop/data/images/1409/panel_1.jpg,1409_1,"[368.2410583496094, 160.4463653564453, 411.259521484375, 187.85089111328125]",hair,0.85
./aesop/data/images/1409/panel_1.jpg,1409_1,"[20.32773208618164, 2.283275604248047, 527.0613403320312, 201.44805908203125]",sky,0.81
./aesop/data/images/1409/panel_1.jpg,1409_1,"[3.7504546642303467, 142.57887268066406, 344.52239990234375, 354.2942199707031]",building,0.74
./aesop/data/images/1409/panel_1.jpg,1409_1,"[0.0, 4.880762100219727, 271.6073303222656, 266.12872314453125]",sky,0.73
./aesop/data/images/1409/panel_1.jpg,1409_1,"[397.14471435546875, 3.1380882263183594, 700.0, 201.2890167236328]",sky,0.71
./aesop/data/images/1409/panel_1.jpg,1409_1,"[101.56953430175781, 158.10879516601562, 512.1271362304688, 368.6175537109375]",building,0.61
./aesop/data/images/1409/panel_1.jpg,1409_1,"[0.0, 1.6142518520355225, 354.8565673828125, 150.9820098876953]",sky,0.61
./aesop/data/images/1409/panel_1.jpg,1409_1,"[121.8487777709961, 194.57554626464844, 367.751708984375, 296.3598937988281]",building,0.58
./aesop/data/images/1409/panel_1.jpg,1409_1,"[3.6913998126983643, 185.57618713378906, 356.8517150878906, 236.38870239257812]",roof,0.57
./aesop/data/images/1409/panel_1.jpg,1409_1,"[582.0289916992188, 26.350027084350586, 671.5358276367188, 150.3019561767578]",kite,0.53
./aesop/data/images/1409/panel_2.jpg,1409_2,"[163.03160095214844, 329.65863037109375, 215.13037109375, 399.4256286621094]",pants,0.79
./aesop/data/images/1409/panel_2.jpg,1409_2,"[0.0, 2.629838466644287, 269.5572204589844, 241.01022338867188]",sky,0.76
./aesop/data/images/1409/panel_2.jpg,1409_2,"[19.683273315429688, 4.669614315032959, 523.3075561523438, 241.0694580078125]",sky,0.75
./aesop/data/images/1409/panel_2.jpg,1409_2,"[543.941162109375, 324.1284484863281, 599.7486572265625, 400.0]",pants,0.74
./aesop/data/images/1409/panel_2.jpg,1409_2,"[395.0484619140625, 3.141308307647705, 700.0, 201.4803466796875]",sky,0.72
./aesop/data/images/1409/panel_2.jpg,1409_2,"[496.5066223144531, 201.19363403320312, 610.058349609375, 359.94171142578125]",girl,0.71
./aesop/data/images/1409/panel_2.jpg,1409_2,"[347.0424499511719, 177.39492797851562, 387.7580261230469, 205.53866577148438]",hair,0.7
./aesop/data/images/1409/panel_2.jpg,1409_2,"[126.10289001464844, 208.56289672851562, 248.0008087158203, 354.67144775390625]",girl,0.69
./aesop/data/images/1409/panel_2.jpg,1409_2,"[140.44580078125, 104.69297790527344, 383.36700439453125, 322.41802978515625]",building,0.65
./aesop/data/images/1409/panel_2.jpg,1409_2,"[148.4189453125, 246.76783752441406, 235.43246459960938, 400.0]",girl,0.63
./aesop/data/images/4356/panel_0.jpg,4356_0,"[0.0, 2.3277783393859863, 397.1075744628906, 210.1490478515625]",sky,0.86
./aesop/data/images/4356/panel_0.jpg,4356_0,"[193.7517547607422, 2.118969440460205, 698.4393920898438, 227.22059631347656]",sky,0.71
./aesop/data/images/4356/panel_0.jpg,4356_0,"[473.22027587890625, 95.9928970336914, 504.9584045410156, 123.97978973388672]",bird,0.68
./aesop/data/images/4356/panel_0.jpg,4356_0,"[522.3746337890625, 117.12440490722656, 561.633544921875, 143.6327667236328]",bird,0.65
./aesop/data/images/4356/panel_0.jpg,4356_0,"[201.42958068847656, 33.90044403076172, 375.6407165527344, 115.6709213256836]",kite,0.59
./aesop/data/images/4356/panel_0.jpg,4356_0,"[531.2162475585938, 75.95051574707031, 561.775390625, 108.23310089111328]",bird,0.57
./aesop/data/images/4356/panel_0.jpg,4356_0,"[0.8549569249153137, 32.70797348022461, 503.91925048828125, 293.1317138671875]",sky,0.53
./aesop/data/images/4356/panel_0.jpg,4356_0,"[0.0, 0.5818024277687073, 59.698204040527344, 60.97338104248047]",light,0.43
./aesop/data/images/4356/panel_0.jpg,4356_0,"[49.811607360839844, 0.0, 559.2918701171875, 140.76690673828125]",sky,0.41
./aesop/data/images/4356/panel_0.jpg,4356_0,"[1.7940329313278198, 8.631108283996582, 211.56495666503906, 91.48200225830078]",kite,0.38
./aesop/data/images/4356/panel_1.jpg,4356_1,"[0.0, 2.3410909175872803, 408.9945068359375, 216.82447814941406]",sky,0.82
./aesop/data/images/4356/panel_1.jpg,4356_1,"[132.18951416015625, 2.0786635875701904, 615.1431884765625, 206.59039306640625]",sky,0.8
./aesop/data/images/4356/panel_1.jpg,4356_1,"[299.7501220703125, 296.7059020996094, 323.9965515136719, 319.56146240234375]",hand,0.75
./aesop/data/images/4356/panel_1.jpg,4356_1,"[2.1170477867126465, 0.9955859780311584, 139.53424072265625, 92.16699981689453]",kite,0.7
./aesop/data/images/4356/panel_1.jpg,4356_1,"[632.9370727539062, 57.84259796142578, 667.208251953125, 87.7884292602539]",bird,0.69
./aesop/data/images/4356/panel_1.jpg,4356_1,"[641.0510864257812, 109.43405151367188, 675.32470703125, 138.29983520507812]",bird,0.68
./aesop/data/images/4356/panel_1.jpg,4356_1,"[609.0687866210938, 85.02232360839844, 642.4408569335938, 109.34920501708984]",bird,0.64
./aesop/data/images/4356/panel_1.jpg,4356_1,"[348.4725341796875, 1.2449971437454224, 700.0, 193.73280334472656]",sky,0.58
./aesop/data/images/4356/panel_1.jpg,4356_1,"[190.3836212158203, 283.7829895019531, 334.81280517578125, 384.43780517578125]",kite,0.54
./aesop/data/images/4356/panel_1.jpg,4356_1,"[250.5441131591797, 41.938209533691406, 700.0, 254.5653533935547]",sky,0.49
./aesop/data/images/4356/panel_2.jpg,4356_2,"[0.0, 1.0418269634246826, 507.81182861328125, 193.0478973388672]",sky,0.86
./aesop/data/images/4356/panel_2.jpg,4356_2,"[164.18556213378906, 1.9240893125534058, 662.6207275390625, 225.8860626220703]",sky,0.73
./aesop/data/images/4356/panel_2.jpg,4356_2,"[636.6122436523438, 46.03709030151367, 672.0004272460938, 69.91273498535156]",bird,0.73
./aesop/data/images/4356/panel_2.jpg,4356_2,"[0.0, 1.1159822940826416, 278.0815734863281, 228.63772583007812]",sky,0.72
./aesop/data/images/4356/panel_2.jpg,4356_2,"[671.3970947265625, 68.85552978515625, 699.9877319335938, 92.41349029541016]",bird,0.7
./aesop/data/images/4356/panel_2.jpg,4356_2,"[671.4737548828125, 32.47450637817383, 700.0, 53.60385513305664]",bird,0.62
